-120.85833
-120.85406
-120.84978
-120.8455
-120.84123
-120.83696
-120.83269
-120.82841
-120.82414
-120.81987
-120.8156
-120.81133
-120.80705
-120.80278
-120.79851
-120.79424
-120.78996
-120.78569
-120.78142
-120.77715
-120.77287
-120.7686
-120.76433
-120.76006
-120.75578
-120.7515
-120.74723
-120.74296
-120.73869
-120.73441
-120.73014
-120.72587
-120.7216
-120.71732
-120.71305
-120.70878
-120.70451
-120.70023
-120.69596
-120.69169
-120.68742
-120.68314
-120.67887
-120.6746
-120.67032
-120.66605
-120.66177
-120.6575
-120.65323
-120.64896
-120.64468
-120.64041
-120.63614
-120.63187
-120.62759
-120.62332
-120.61905
-120.61478
-120.6105
-120.60623
-120.60196
-120.59769
-120.59341
-120.58914
-120.58487
-120.58059
-120.57632
-120.57204
-120.56777
-120.5635
-120.55923
-120.55495
-120.55068
-120.54641
-120.54214
-120.53786
-120.53359
-120.52932
-120.52505
-120.52077
-120.5165
-120.51223
-120.50796
-120.50368
-120.4994
-120.49513
-120.49086
-120.48659
-120.48232
-120.47804
-120.47377
-120.4695
-120.46523
-120.46095
-120.45668
-120.45241
-120.44814
-120.44386
-120.43959
-120.43532
-120.43105
-120.42677
-120.4225
-120.41823
-120.41396
-120.40968
-120.4054
-120.40113
-120.39686
-120.39259
-120.38831
-120.38404
-120.37977
-120.3755
-120.37122
-120.36695
-120.36268
-120.35841
-120.35413
-120.34986
-120.34559
-120.34132
-120.33704
-120.33277
-120.3285
-120.32423
-120.31995
-120.31567
-120.3114
-120.30713
-120.30286
-120.29858
-120.29431
-120.29004
-120.28577
-120.28149
-120.27722
-120.27295
-120.26868
-120.2644
-120.26013
-120.25586
-120.25159
-120.24731
38.68185
38.68518
38.6885
38.69184
38.69517
38.6985
38.70183
38.70516
38.70849
38.71182
38.71515
38.71848
38.72182
38.72515
38.72848
38.73181
38.73514
38.73847
38.7418
38.74513
38.74846
38.75179
38.75512
38.75845
38.76179
38.76512
38.76845
38.77178
38.77511
38.77844
38.78177
38.7851
38.78843
38.79176
38.79509
38.79842
38.80175
38.80509
38.80842
38.81175
38.81508
38.81841
38.82174
38.82507
38.8284
38.83173
38.83506
38.83839
38.84172
38.84505
38.84838
38.85172
38.85505
38.85838
38.86171
38.86504
38.86837
38.8717
38.87503
38.87836
38.88169
38.88503
38.88836
38.89169
38.89502
38.89835
38.90168
38.90501
38.90834
38.91167
38.915
38.91833
38.92167
38.92499
38.92833
38.93166
38.93499
38.93832
38.94165
38.94498
38.94831
38.95164
38.95497
38.95831
38.96164
38.96497
38.9683
38.97163
38.97496
38.97829
38.98162
38.98495
38.98828
38.99161
38.99494
38.99827
39.00161
39.00494
39.00826
39.0116
39.01493
39.01826
39.02159
39.02492
39.02825
39.03158
39.03491
39.03824
39.04158
39.04491
39.04824
39.05157
39.0549
39.05823
39.06156
39.06489
39.06822
39.07155
39.07488
39.07821
39.08154
39.08487
39.08821
39.09154
39.09487
39.0982
39.10153
39.10486
39.10819
39.11152
39.11485
39.11818
39.12151
39.12484
39.12817
39.1315
39.13484
39.13817
39.1415
39.14483
39.14816
39.15149
39.15482
39.15815
